account_id,customer_id,account_type,balance,status_type
1966,16919,Individual Retirement Account (IRA),738434788.0,Defaulted
1968,65020,Business Account,56006837.0,Blocked/Frozen
1971,3310,Checking/Current Account,965815541.0,Inactive/Dormant
1973,59279,Certificate of Deposit (CD),9427199.0,Active
1974,41440,Checking/Current Account,3174.0,Inactive/Dormant
1975,12066,Savings Account,48372795.0,Blocked/Frozen
1983,54803,Savings Account,37.0,Active
1989,9800,Trust Account,561405042.0,Limited/Restricted
1996,35885,Trust Account,5023018.0,Active
1999,21809,Checking/Current Account,640.0,Blocked/Frozen
2003,3709,Individual Retirement Account (IRA),363501.0,Limited/Restricted
2009,37810,Checking/Current Account,90431.0,Blocked/Frozen
2014,36414,Certificate of Deposit (CD),20127241.0,Inactive/Dormant
2021,8940,Certificate of Deposit (CD),6.0,Blocked/Frozen
2024,62790,Business Account,244174.0,Blocked/Frozen
2036,52906,Checking/Current Account,677796126.0,Blocked/Frozen
2040,53683,Certificate of Deposit (CD),1.0,Defaulted
2042,55105,Individual Retirement Account (IRA),6111.0,Blocked/Frozen
2044,35453,Custodial Account,229.0,Closed
2049,16337,Savings Account,4406891.0,Defaulted
2062,27340,Certificate of Deposit (CD),1.0,Blocked/Frozen
2068,13043,Certificate of Deposit (CD),148628294.0,Limited/Restricted
2071,18040,Certificate of Deposit (CD),478185.0,Active
2074,37945,Savings Account,588385440.0,Blocked/Frozen
2075,8132,Business Account,1125.0,Defaulted
2076,34956,Certificate of Deposit (CD),61201917.0,Defaulted
2100,34850,Savings Account,687.0,Closed
2103,45693,Custodial Account,98225.0,Blocked/Frozen
2106,53773,Business Account,29839.0,Blocked/Frozen
2107,39689,Savings Account,29153.0,Limited/Restricted
2111,9647,Business Account,18.0,Defaulted
2113,35602,Checking/Current Account,53061546.0,Closed
2114,21229,Savings Account,570146514.0,Limited/Restricted
2115,6621,Savings Account,908192.0,Limited/Restricted
2121,25307,Checking/Current Account,12.0,Inactive/Dormant
2126,27782,Trust Account,2.0,Blocked/Frozen
2128,23732,Savings Account,2.0,Closed
2129,22079,Custodial Account,32042862.0,Active
2130,62013,Checking/Current Account,925.0,Active
2131,37525,Individual Retirement Account (IRA),55908.0,Closed
2135,37736,Savings Account,554.0,Blocked/Frozen
2137,39739,Savings Account,6.0,Limited/Restricted
2138,10299,Individual Retirement Account (IRA),31.0,Inactive/Dormant
2143,32260,Business Account,83.0,Closed
2148,7249,Business Account,459527548.0,Closed
2149,19963,Certificate of Deposit (CD),4.0,Limited/Restricted
2150,14745,Savings Account,344.0,Closed
2151,47060,Business Account,51540182.0,Blocked/Frozen
2152,57103,Savings Account,3990356.0,Active
2155,60150,Individual Retirement Account (IRA),34959.0,Limited/Restricted
2159,63538,Trust Account,7130772.0,Limited/Restricted
2161,4403,Custodial Account,7858.0,Inactive/Dormant
2164,49977,Savings Account,26.0,Inactive/Dormant
2169,63406,Custodial Account,689678328.0,Defaulted
2172,49518,Trust Account,92405.0,Defaulted
2184,14097,Checking/Current Account,436898.0,Blocked/Frozen
2187,14764,Certificate of Deposit (CD),5978177.0,Inactive/Dormant
2195,8114,Individual Retirement Account (IRA),5.0,Limited/Restricted
2196,12813,Custodial Account,2.0,Active
2200,25095,Savings Account,629047591.0,Defaulted
2202,42872,Checking/Current Account,88115.0,Blocked/Frozen
2216,7329,Certificate of Deposit (CD),9705.0,Closed
2217,65094,Savings Account,15500.0,Inactive/Dormant
2236,42835,Savings Account,350632.0,Defaulted
2238,20782,Trust Account,63.0,Defaulted
2239,1943,Checking/Current Account,68883.0,Active
2240,26602,Certificate of Deposit (CD),78674.0,Blocked/Frozen
2241,13445,Trust Account,78506.0,Closed
2242,34806,Business Account,805.0,Defaulted
2245,49944,Savings Account,2023293.0,Inactive/Dormant
2247,51588,Business Account,536.0,Limited/Restricted
2254,29166,Business Account,5187842.0,Active
2263,60037,Individual Retirement Account (IRA),540.0,Defaulted
2265,51778,Certificate of Deposit (CD),52383.0,Inactive/Dormant
2266,2172,Trust Account,1755.0,Blocked/Frozen
2272,1684,Custodial Account,3.0,Inactive/Dormant
2273,3896,Checking/Current Account,557863.0,Blocked/Frozen
2286,36903,Trust Account,521.0,Blocked/Frozen
2287,6917,Certificate of Deposit (CD),2.0,Closed
2295,43618,Checking/Current Account,86023.0,Blocked/Frozen
2298,3456,Checking/Current Account,7036234.0,Blocked/Frozen
2300,50148,Individual Retirement Account (IRA),557.0,Closed
2306,28420,Business Account,97548.0,Closed
2309,4948,Checking/Current Account,86195563.0,Inactive/Dormant
2310,55891,Certificate of Deposit (CD),58707534.0,Active
2316,39151,Trust Account,673.0,Inactive/Dormant
2318,16847,Custodial Account,520672.0,Inactive/Dormant
2324,28937,Individual Retirement Account (IRA),407453.0,Inactive/Dormant
2325,48623,Business Account,7466.0,Defaulted
2326,57029,Business Account,208821.0,Closed
2327,51963,Individual Retirement Account (IRA),55274640.0,Limited/Restricted
2330,62500,Savings Account,533.0,Defaulted
2337,10525,Trust Account,27.0,Active
2348,15590,Business Account,10092.0,Closed
2351,2683,Custodial Account,31761.0,Blocked/Frozen
2354,7558,Savings Account,12456.0,Inactive/Dormant
2359,56726,Business Account,59.0,Defaulted
2361,49501,Custodial Account,53.0,Limited/Restricted
2367,58048,Business Account,780781.0,Defaulted
2370,14144,Certificate of Deposit (CD),391051161.0,Limited/Restricted
2372,31452,Trust Account,540247197.0,Inactive/Dormant
2376,32083,Trust Account,13828970.0,Inactive/Dormant
2383,34320,Savings Account,4284136.0,Closed
2390,9652,Checking/Current Account,930238.0,Closed
2393,52139,Checking/Current Account,66451.0,Closed
2409,18040,Individual Retirement Account (IRA),1272693.0,Inactive/Dormant
2412,3058,Certificate of Deposit (CD),38.0,Limited/Restricted
2415,12573,Business Account,5.0,Active
2420,21075,Checking/Current Account,73007.0,Inactive/Dormant
2422,45635,Business Account,29.0,Active
2426,35764,Savings Account,99.0,Closed
2429,16315,Trust Account,28.0,Inactive/Dormant
2433,33490,Certificate of Deposit (CD),33269.0,Closed
2440,1560,Business Account,6286213.0,Limited/Restricted
2447,31908,Checking/Current Account,983.0,Blocked/Frozen
2449,62484,Savings Account,21951896.0,Active
2452,7696,Custodial Account,84.0,Active
2453,20367,Savings Account,239462.0,Limited/Restricted
2457,54193,Custodial Account,9824058.0,Active
2458,50131,Custodial Account,8962.0,Limited/Restricted
2467,43905,Certificate of Deposit (CD),4286.0,Closed
2469,46657,Business Account,444037745.0,Inactive/Dormant
2478,19637,Trust Account,86818.0,Active
2479,50512,Checking/Current Account,62.0,Blocked/Frozen
2480,538,Certificate of Deposit (CD),9.0,Blocked/Frozen
2484,7430,Checking/Current Account,791.0,Closed
2485,27533,Savings Account,2728956.0,Closed
2487,26701,Individual Retirement Account (IRA),205.0,Limited/Restricted
2495,10907,Custodial Account,58.0,Blocked/Frozen
2496,8908,Business Account,2569869.0,Limited/Restricted
2499,3648,Custodial Account,26.0,Closed
2503,64764,Checking/Current Account,90238.0,Defaulted
2508,50148,Checking/Current Account,276386.0,Limited/Restricted
2517,48257,Checking/Current Account,4.0,Inactive/Dormant
2518,9901,Custodial Account,8.0,Inactive/Dormant
2520,25448,Trust Account,427657.0,Blocked/Frozen
2529,61572,Individual Retirement Account (IRA),784.0,Inactive/Dormant
2531,21773,Trust Account,7915.0,Defaulted
2537,16950,Business Account,703.0,Inactive/Dormant
2542,61224,Savings Account,29691.0,Closed
2543,38968,Individual Retirement Account (IRA),118.0,Blocked/Frozen
2545,609,Custodial Account,900518421.0,Active
2555,17750,Custodial Account,72213.0,Inactive/Dormant
2558,14207,Custodial Account,402.0,Blocked/Frozen
2560,19637,Trust Account,668644.0,Limited/Restricted
2561,15143,Certificate of Deposit (CD),555005.0,Blocked/Frozen
2562,12999,Business Account,7.0,Active
2563,17319,Trust Account,4770411.0,Inactive/Dormant
2565,50235,Custodial Account,8114.0,Active
2572,39768,Business Account,457639531.0,Active
2575,3404,Business Account,93370166.0,Defaulted
2577,28545,Checking/Current Account,29621800.0,Blocked/Frozen
2584,58607,Checking/Current Account,702.0,Defaulted
2586,53538,Certificate of Deposit (CD),217043.0,Closed
2592,49805,Individual Retirement Account (IRA),251685.0,Active
2594,26927,Savings Account,0.0,Defaulted
2596,36294,Custodial Account,516.0,Closed
2602,50021,Business Account,58323.0,Blocked/Frozen
2606,30263,Individual Retirement Account (IRA),725.0,Closed
2607,64942,Certificate of Deposit (CD),9353.0,Inactive/Dormant
2609,27141,Business Account,3756802.0,Blocked/Frozen
2610,34322,Individual Retirement Account (IRA),5.0,Closed
2615,55277,Checking/Current Account,11480.0,Closed
2617,34984,Custodial Account,827.0,Defaulted
2619,36083,Individual Retirement Account (IRA),435787135.0,Blocked/Frozen
2621,31408,Business Account,180.0,Closed
2622,22312,Certificate of Deposit (CD),7193.0,Active
2630,6521,Business Account,15.0,Defaulted
2639,26742,Checking/Current Account,865761.0,Closed
2640,18101,Custodial Account,226484705.0,Active
2645,57700,Certificate of Deposit (CD),479892.0,Defaulted
2646,39254,Checking/Current Account,9.0,Blocked/Frozen
2647,64950,Trust Account,72779236.0,Inactive/Dormant
2653,57554,Trust Account,711.0,Limited/Restricted
2658,57537,Custodial Account,7408.0,Inactive/Dormant
2664,9381,Checking/Current Account,3518.0,Active
2673,47406,Checking/Current Account,2.0,Limited/Restricted
2674,44803,Certificate of Deposit (CD),72536.0,Defaulted
2687,32087,Individual Retirement Account (IRA),2741.0,Active
2689,20278,Certificate of Deposit (CD),7936754.0,Defaulted
2690,57368,Business Account,146.0,Blocked/Frozen
2691,8137,Custodial Account,1.0,Blocked/Frozen
2693,15566,Savings Account,16137.0,Defaulted
2699,18061,Individual Retirement Account (IRA),144270037.0,Active
2701,9458,Certificate of Deposit (CD),0.0,Inactive/Dormant
2705,59474,Checking/Current Account,10938270.0,Inactive/Dormant
2714,24983,Business Account,390247.0,Defaulted
2715,22158,Individual Retirement Account (IRA),979632.0,Inactive/Dormant
2719,61126,Savings Account,78640733.0,Inactive/Dormant
2723,49146,Individual Retirement Account (IRA),962304700.0,Closed
2725,37839,Custodial Account,55315.0,Inactive/Dormant
2726,30124,Custodial Account,29.0,Closed
2728,12113,Individual Retirement Account (IRA),36.0,Closed
2730,237,Certificate of Deposit (CD),8.0,Inactive/Dormant
2743,27834,Certificate of Deposit (CD),72217923.0,Active
2744,44790,Savings Account,50150458.0,Blocked/Frozen
2746,6746,Checking/Current Account,98424234.0,Closed
2748,2347,Custodial Account,16199.0,Inactive/Dormant
2749,8219,Business Account,376808.0,Blocked/Frozen
2751,10700,Checking/Current Account,288.0,Closed
2761,51372,Custodial Account,287138132.0,Limited/Restricted
2763,8924,Checking/Current Account,162.0,Closed
2764,12905,Certificate of Deposit (CD),39.0,Defaulted
2766,8624,Custodial Account,708979.0,Limited/Restricted
2771,39295,Checking/Current Account,956.0,Limited/Restricted
2773,22079,Savings Account,660823916.0,Defaulted
2777,40463,Trust Account,62.0,Active
2779,56345,Certificate of Deposit (CD),66913577.0,Defaulted
2780,859,Individual Retirement Account (IRA),95046.0,Closed
2781,52397,Certificate of Deposit (CD),92372.0,Inactive/Dormant
2783,54859,Checking/Current Account,0.0,Defaulted
2785,50738,Checking/Current Account,566.0,Defaulted
2786,42087,Checking/Current Account,45454231.0,Limited/Restricted
2788,41917,Trust Account,1361.0,Defaulted
2792,12962,Trust Account,431361800.0,Closed
2795,51577,Savings Account,609489.0,Defaulted
2796,609,Savings Account,39409.0,Blocked/Frozen
2801,43294,Business Account,472711.0,Inactive/Dormant
2803,30650,Checking/Current Account,61.0,Active
2806,29487,Individual Retirement Account (IRA),525108.0,Blocked/Frozen
2809,17094,Trust Account,165527.0,Defaulted
2812,58747,Savings Account,9.0,Inactive/Dormant
2813,26456,Certificate of Deposit (CD),18939102.0,Active
2819,22828,Certificate of Deposit (CD),4.0,Active
2821,20566,Custodial Account,503407.0,Active
2822,41487,Individual Retirement Account (IRA),55680.0,Inactive/Dormant
2824,23856,Business Account,274111810.0,Limited/Restricted
2825,25816,Certificate of Deposit (CD),58261.0,Closed
2827,26752,Individual Retirement Account (IRA),5773677.0,Inactive/Dormant
2830,27481,Trust Account,1480153.0,Inactive/Dormant
2831,11003,Certificate of Deposit (CD),936908.0,Inactive/Dormant
2832,46813,Certificate of Deposit (CD),7.0,Inactive/Dormant
2842,23833,Checking/Current Account,915986.0,Inactive/Dormant
2845,35446,Certificate of Deposit (CD),843659.0,Limited/Restricted
2850,25481,Business Account,4.0,Closed
2854,50812,Trust Account,5.0,Limited/Restricted
2859,14488,Trust Account,10984001.0,Inactive/Dormant
2861,31273,Certificate of Deposit (CD),230.0,Closed
2863,39622,Custodial Account,2543552.0,Blocked/Frozen
2864,40783,Custodial Account,4463212.0,Limited/Restricted
2866,37974,Trust Account,616353.0,Closed
2867,12197,Individual Retirement Account (IRA),11229.0,Closed
2872,43384,Certificate of Deposit (CD),657977.0,Defaulted
2874,42497,Certificate of Deposit (CD),984884.0,Limited/Restricted
2875,65092,Savings Account,1241.0,Limited/Restricted
2883,5895,Individual Retirement Account (IRA),76383.0,Defaulted
2886,24753,Custodial Account,14.0,Active
2890,11275,Savings Account,0.0,Active
2892,48324,Certificate of Deposit (CD),188769.0,Limited/Restricted
2902,13534,Savings Account,97.0,Active
2913,64004,Custodial Account,23804.0,Inactive/Dormant
2917,51955,Individual Retirement Account (IRA),885305.0,Inactive/Dormant
2920,59987,Checking/Current Account,29.0,Limited/Restricted
2921,34984,Business Account,731435.0,Limited/Restricted
2925,11955,Business Account,961555.0,Inactive/Dormant
2932,38706,Business Account,92611.0,Closed
2933,51883,Custodial Account,585794.0,Blocked/Frozen
2934,17289,Individual Retirement Account (IRA),41894889.0,Closed
2935,41427,Checking/Current Account,267.0,Blocked/Frozen
2936,36525,Savings Account,1.0,Closed
2937,29072,Individual Retirement Account (IRA),19.0,Defaulted
2938,46126,Trust Account,950882.0,Blocked/Frozen
2952,23773,Savings Account,53897.0,Limited/Restricted
2956,30832,Trust Account,56.0,Defaulted
2958,62315,Checking/Current Account,6638.0,Closed
2964,46945,Trust Account,6348.0,Inactive/Dormant
2965,26858,Certificate of Deposit (CD),6061.0,Inactive/Dormant
2973,63280,Certificate of Deposit (CD),81.0,Blocked/Frozen
2986,15029,Checking/Current Account,54430744.0,Inactive/Dormant
2989,65248,Business Account,389.0,Active
2991,22438,Certificate of Deposit (CD),28536840.0,Active
2994,4786,Business Account,72164.0,Closed
2997,45843,Business Account,75.0,Active
3007,53538,Savings Account,5.0,Active
3008,51489,Business Account,303.0,Closed
3015,8096,Individual Retirement Account (IRA),43194496.0,Inactive/Dormant
3019,42285,Checking/Current Account,375024.0,Active
3022,44191,Certificate of Deposit (CD),65986.0,Blocked/Frozen
3024,34698,Individual Retirement Account (IRA),96866741.0,Limited/Restricted
3025,57848,Certificate of Deposit (CD),29858683.0,Active
3028,34512,Savings Account,4450.0,Blocked/Frozen
3029,33689,Certificate of Deposit (CD),92.0,Blocked/Frozen
3034,10060,Individual Retirement Account (IRA),991035665.0,Active
3037,13200,Individual Retirement Account (IRA),484.0,Closed
3041,58831,Savings Account,6902.0,Inactive/Dormant
3048,60394,Business Account,4.0,Limited/Restricted
3076,43919,Custodial Account,7336.0,Inactive/Dormant
3083,22857,Savings Account,87832.0,Defaulted
3085,7696,Checking/Current Account,0.0,Limited/Restricted
3086,28808,Individual Retirement Account (IRA),83.0,Limited/Restricted
3088,43922,Individual Retirement Account (IRA),807.0,Defaulted
3091,35764,Individual Retirement Account (IRA),56113879.0,Defaulted
3099,58057,Savings Account,719.0,Defaulted
3101,28691,Savings Account,171704.0,Inactive/Dormant
3102,27585,Business Account,59553.0,Active
3108,22083,Individual Retirement Account (IRA),8118976.0,Closed
3110,44789,Business Account,2458468.0,Defaulted
3120,42650,Checking/Current Account,9178576.0,Active
3126,31141,Savings Account,680311.0,Blocked/Frozen
3130,60099,Individual Retirement Account (IRA),8.0,Closed
3132,5441,Trust Account,3295732.0,Blocked/Frozen
3137,61107,Custodial Account,95.0,Limited/Restricted
3138,46495,Savings Account,72.0,Closed
3140,25594,Custodial Account,8.0,Defaulted
3141,5215,Checking/Current Account,267.0,Closed
3143,49846,Business Account,918.0,Inactive/Dormant
3145,37744,Business Account,2172742.0,Active
3146,34628,Individual Retirement Account (IRA),1.0,Closed
3148,19074,Individual Retirement Account (IRA),56720860.0,Active
3149,42281,Custodial Account,12856.0,Blocked/Frozen
3152,39882,Savings Account,7567.0,Active
3155,64188,Checking/Current Account,33747.0,Limited/Restricted
