credit_id,customer_id,credit_score,credit_limit
3355,46347,670 - 739,651770.0
3377,20154,670 - 739,478875.0
3378,37335,670 - 739,1.0
3379,46913,580 - 669,9.0
3382,34850,300 - 579,2445841.0
3383,7183,800 - 850,60.0
3385,12662,300 - 579,9669391.0
3387,21376,670 - 739,6192.0
3388,36518,670 - 739,15269893.0
3391,57358,740 - 799,640.0
3401,49183,740 - 799,99332007.0
3406,52913,800 - 850,940.0
3407,42139,800 - 850,294997.0
3411,21653,300 - 579,387.0
3417,8974,800 - 850,422180.0
3418,44167,300 - 579,9900.0
3419,31590,300 - 579,932558288.0
3421,14686,670 - 739,598198.0
3430,31874,800 - 850,6357.0
3431,22686,740 - 799,495015.0
3432,22624,670 - 739,53572.0
3437,17354,740 - 799,7047.0
3441,55235,670 - 739,9.0
3444,20743,300 - 579,3.0
3445,65435,800 - 850,591.0
3448,47639,800 - 850,57692733.0
3460,26020,300 - 579,1456.0
3461,31460,800 - 850,3972.0
3465,8036,300 - 579,4640.0
3467,31211,670 - 739,68990.0
3468,2780,800 - 850,967014859.0
3471,1105,300 - 579,9925.0
3473,28250,300 - 579,8.0
3475,48390,580 - 669,783.0
3479,11110,580 - 669,79687849.0
3480,13984,300 - 579,530205.0
3483,31065,800 - 850,8864286.0
3485,4046,670 - 739,54412837.0
3487,39839,740 - 799,6956.0
3488,20085,740 - 799,69.0
3491,59078,300 - 579,410651.0
3495,14277,580 - 669,799171374.0
3501,63589,740 - 799,8897.0
3507,14071,670 - 739,19615842.0
3512,25667,580 - 669,20408.0
3513,14508,300 - 579,61506923.0
3514,30617,300 - 579,30989.0
3516,5438,670 - 739,77400.0
3517,46560,670 - 739,67713.0
3518,20961,800 - 850,758339.0
3526,64303,580 - 669,1.0
3527,27308,580 - 669,45922.0
3529,46648,740 - 799,38.0
3533,36107,740 - 799,915929.0
3537,948,670 - 739,47.0
3540,35611,300 - 579,70.0
3549,7577,580 - 669,6.0
3550,23545,670 - 739,694.0
3555,25357,300 - 579,9.0
3564,50407,800 - 850,515100268.0
3565,37525,670 - 739,864884268.0
3569,54023,800 - 850,657.0
3571,60112,300 - 579,45930.0
3572,21336,580 - 669,8488.0
3576,60379,580 - 669,121799.0
3579,34798,300 - 579,586121391.0
3584,21371,740 - 799,53.0
3590,36294,300 - 579,50078252.0
3594,26589,740 - 799,10.0
3595,479,300 - 579,4506.0
3607,50567,740 - 799,691938.0
3608,27434,800 - 850,319543.0
3609,31127,300 - 579,376.0
3610,14416,580 - 669,9.0
3612,47423,580 - 669,349497.0
3617,14987,300 - 579,85650167.0
3618,44284,670 - 739,74920701.0
3619,21119,800 - 850,81852.0
3622,48794,800 - 850,91927177.0
3624,40701,740 - 799,501278.0
3625,532,580 - 669,53.0
3630,21706,300 - 579,79.0
3634,60980,670 - 739,473112005.0
3636,31754,580 - 669,50440944.0
3638,11273,740 - 799,18870528.0
3642,3317,740 - 799,26.0
3645,51955,800 - 850,83.0
3649,17319,800 - 850,4487.0
3651,58759,800 - 850,9.0
3653,16023,740 - 799,3.0
3657,14253,800 - 850,26813.0
3658,22369,800 - 850,272815.0
3660,34628,740 - 799,3318.0
3663,44636,800 - 850,190288.0
3667,40384,800 - 850,1682.0
3672,29778,800 - 850,19172.0
3680,2388,580 - 669,7210029.0
3681,17202,670 - 739,77.0
3685,38083,300 - 579,527714.0
3698,49145,670 - 739,87590.0
3700,11985,740 - 799,550701.0
3703,29074,300 - 579,630.0
3707,46527,300 - 579,84555023.0
3719,51361,670 - 739,109107.0
3722,11693,670 - 739,982217617.0
3724,26519,670 - 739,46607.0
3726,34732,740 - 799,3008.0
3729,174,740 - 799,4.0
3733,46524,800 - 850,9130973.0
3741,51451,800 - 850,2722.0
3742,21780,580 - 669,585106819.0
3743,3796,580 - 669,4225.0
3744,22178,740 - 799,99087500.0
3745,34861,800 - 850,2769.0
3747,3029,670 - 739,9.0
3750,11400,800 - 850,0.0
3753,37340,670 - 739,8090.0
3755,62523,670 - 739,98.0
3760,46937,580 - 669,823649742.0
3764,57619,300 - 579,90.0
3773,54456,300 - 579,22710053.0
3774,63833,670 - 739,698237765.0
3776,26741,740 - 799,53521.0
3778,1558,300 - 579,26595.0
3781,5124,580 - 669,80695.0
3783,29889,670 - 739,7.0
3787,620,300 - 579,9462.0
3788,64880,580 - 669,128.0
3789,24373,800 - 850,2.0
3790,58899,670 - 739,616622.0
3792,7406,580 - 669,20439.0
3795,59987,580 - 669,466764.0
3797,32798,580 - 669,95339.0
3798,39159,670 - 739,122892.0
3801,47841,740 - 799,70860.0
3803,24227,300 - 579,3926.0
3810,58842,580 - 669,483012353.0
3821,46657,300 - 579,8935.0
3825,51690,740 - 799,11.0
3832,18604,670 - 739,869134451.0
3834,16847,740 - 799,27273.0
3837,28126,800 - 850,0.0
3843,18312,300 - 579,5344.0
3854,34713,800 - 850,314899112.0
3856,7359,300 - 579,31109.0
3858,43176,800 - 850,732674409.0
3859,14477,800 - 850,38064950.0
3861,19719,580 - 669,879.0
3862,1671,580 - 669,37385841.0
3865,16831,740 - 799,6.0
3868,24970,300 - 579,3015547.0
3876,9630,670 - 739,69048422.0
3880,53605,300 - 579,11493.0
3881,32995,740 - 799,219775325.0
3883,54890,740 - 799,14605359.0
3884,21006,670 - 739,707243.0
3885,11770,740 - 799,0.0
3895,13906,800 - 850,3012.0
3901,56200,300 - 579,6509281.0
3902,7530,580 - 669,381.0
3903,3533,300 - 579,39.0
3917,17745,670 - 739,30863.0
3923,6368,580 - 669,39222134.0
3925,59924,670 - 739,330441572.0
3927,24233,740 - 799,7640921.0
3931,22942,670 - 739,695160.0
3934,1586,300 - 579,78.0
3938,20314,670 - 739,8131.0
3951,64224,670 - 739,38.0
3953,40856,800 - 850,213647.0
3959,29921,800 - 850,1.0
3963,40237,300 - 579,34784239.0
3965,31885,800 - 850,91374785.0
3967,44897,670 - 739,503305204.0
3971,59042,800 - 850,7845.0
3988,21868,800 - 850,358130931.0
3993,27586,740 - 799,918945.0
3997,64453,800 - 850,257.0
4003,21541,800 - 850,46134.0
4004,30710,300 - 579,3012641.0
4009,15926,580 - 669,6.0
4012,14956,300 - 579,125887404.0
4014,11996,300 - 579,97577814.0
4026,17409,580 - 669,95453.0
4028,13358,300 - 579,695476.0
4034,34862,800 - 850,901891.0
4035,12170,740 - 799,787146772.0
4037,21562,580 - 669,7165.0
4039,3354,670 - 739,6706.0
4046,38201,670 - 739,9270901.0
4048,38927,300 - 579,696681.0
4053,1943,670 - 739,9862.0
4057,24325,670 - 739,33.0
4059,49977,670 - 739,77948.0
4061,35942,800 - 850,810625125.0
4062,10449,670 - 739,84249719.0
4069,41901,800 - 850,585862347.0
4070,53909,580 - 669,7489835.0
4072,45470,740 - 799,555379386.0
4075,17138,300 - 579,3122.0
4083,54513,300 - 579,66108874.0
4084,2384,800 - 850,895834870.0
4088,16900,300 - 579,535810.0
4090,1386,580 - 669,54105.0
4094,53593,800 - 850,686.0
4102,13605,580 - 669,48240.0
4103,58048,800 - 850,4340025.0
4113,5999,800 - 850,22.0
4116,9227,670 - 739,7615.0
4130,23198,300 - 579,8687705.0
4134,60023,670 - 739,46797.0
4136,15344,300 - 579,63.0
4138,41893,300 - 579,726191931.0
4140,52580,740 - 799,8.0
4144,61050,670 - 739,64673694.0
4145,16608,740 - 799,623053.0
4153,19083,580 - 669,49804646.0
4160,42948,740 - 799,6.0
4161,19034,580 - 669,3454263.0
4163,35178,800 - 850,304.0
4164,27584,580 - 669,4707933.0
4165,1501,670 - 739,159056.0
4172,54334,580 - 669,539.0
4175,5893,800 - 850,62452.0
4181,44109,670 - 739,274499.0
4185,52350,300 - 579,4474550.0
4187,5579,670 - 739,37078.0
4191,61010,800 - 850,569.0
4192,23914,580 - 669,87148.0
4198,16878,300 - 579,993739466.0
4207,26578,300 - 579,89.0
4219,31390,800 - 850,190666.0
4223,15784,670 - 739,769951801.0
4225,45399,300 - 579,11078394.0
4227,13171,300 - 579,566.0
4229,38915,740 - 799,454.0
4235,42087,300 - 579,79.0
4236,41436,670 - 739,5.0
4240,4373,740 - 799,638158937.0
4241,16272,670 - 739,29696.0
4242,5098,670 - 739,91203986.0
4244,56803,670 - 739,9498603.0
4257,47143,580 - 669,87644.0
4270,57848,740 - 799,74818.0
4274,46560,300 - 579,7.0
4281,45674,580 - 669,43.0
4282,35522,740 - 799,4118.0
4289,20866,740 - 799,5716315.0
4305,50954,740 - 799,88408540.0
4308,21394,580 - 669,3.0
4309,9333,300 - 579,149.0
4310,20573,800 - 850,5101.0
4317,3432,580 - 669,85.0
4320,47221,740 - 799,22.0
4324,54514,740 - 799,2765798.0
4326,50734,800 - 850,44.0
4327,42706,580 - 669,39849.0
4330,44657,800 - 850,42.0
4335,5985,300 - 579,567.0
4341,65018,580 - 669,59874793.0
4347,440,580 - 669,2744103.0
4350,49815,300 - 579,2532971.0
4355,54048,740 - 799,27375.0
4358,6669,670 - 739,81598242.0
4361,3675,300 - 579,887945878.0
4363,2444,580 - 669,0.0
4364,21541,300 - 579,59005535.0
4367,13530,670 - 739,9423263.0
4372,8424,300 - 579,3753.0
4373,2064,580 - 669,5294180.0
4375,48793,300 - 579,738550.0
4384,8438,740 - 799,65665706.0
4385,33230,670 - 739,51704.0
4392,40385,300 - 579,1837775.0
4396,23826,580 - 669,250537.0
4402,25095,800 - 850,9.0
4403,675,300 - 579,2774.0
4414,4967,670 - 739,1647.0
4419,51,300 - 579,2240.0
4422,34981,740 - 799,916713.0
4427,51423,670 - 739,1.0
4430,366,740 - 799,72855.0
4436,16805,300 - 579,475554198.0
4437,46761,300 - 579,639.0
4439,17760,800 - 850,460322.0
4442,53339,670 - 739,6695818.0
4447,19286,580 - 669,5763638.0
4456,59459,670 - 739,8083.0
4457,21738,580 - 669,749588.0
4462,7183,740 - 799,9825592.0
4473,44274,300 - 579,6267983.0
4495,12393,670 - 739,652422.0
4497,5905,300 - 579,20252.0
4502,22632,670 - 739,5.0
4503,32847,580 - 669,455266220.0
4509,16334,670 - 739,229557.0
4510,36197,800 - 850,7223.0
4513,25008,800 - 850,9344.0
4516,21396,740 - 799,203.0
4517,56700,580 - 669,7591.0
4527,61294,740 - 799,4207.0
4530,45693,740 - 799,9031459.0
4532,1485,580 - 669,797.0
4534,18204,800 - 850,27993961.0
4541,23800,740 - 799,20505.0
4543,4707,800 - 850,1972.0
4545,45418,670 - 739,7.0
4546,5132,300 - 579,95.0
4550,49360,740 - 799,27870.0
4557,54894,300 - 579,783.0
4558,2104,300 - 579,4489830.0
4559,12554,800 - 850,688.0
4565,38919,300 - 579,451.0
4569,33333,580 - 669,9.0
4574,40613,740 - 799,694592657.0
4575,26935,800 - 850,13995.0
4576,46456,580 - 669,731.0
4594,42526,300 - 579,42.0
4599,22970,800 - 850,935314.0
4600,50930,740 - 799,56660933.0
4609,44179,740 - 799,1570018.0
4610,36998,580 - 669,3859.0
4615,20571,670 - 739,0.0
4618,2603,670 - 739,6.0
4624,24648,800 - 850,3424380.0
4625,53441,740 - 799,37100.0
4626,11345,670 - 739,4736935.0
4628,44681,300 - 579,644.0
4629,21210,800 - 850,0.0
4631,33662,740 - 799,16442.0
4636,28906,800 - 850,16.0
4637,53813,740 - 799,99919.0
4640,55308,580 - 669,160320903.0
4645,31055,800 - 850,73826397.0
4651,16792,670 - 739,6.0
4654,15594,300 - 579,87696.0
4658,61475,300 - 579,3899.0
4665,50930,580 - 669,414005.0
4666,4551,670 - 739,454.0
4667,60563,300 - 579,456656699.0
4668,60337,580 - 669,774763690.0
4670,13566,670 - 739,669600.0
4677,65075,740 - 799,63557858.0
4696,51944,800 - 850,732409359.0
4699,10589,800 - 850,753920378.0
4700,51298,800 - 850,73454989.0
4701,62548,580 - 669,3861367.0
4709,44109,740 - 799,8.0
4710,46245,300 - 579,19.0
4711,30834,300 - 579,93498.0
4715,36306,740 - 799,998269.0
4716,57325,670 - 739,8.0
4717,6624,800 - 850,6.0
4722,36687,670 - 739,60.0
4724,29268,800 - 850,5.0
4726,14994,670 - 739,1.0
4732,34965,670 - 739,13.0
4748,18820,670 - 739,8.0
4749,9130,800 - 850,8829.0
4752,36569,740 - 799,471545187.0
4758,61134,580 - 669,4470.0
4760,35216,800 - 850,533333.0
4762,47221,740 - 799,900.0
4768,31598,670 - 739,9178.0
4775,22273,670 - 739,660568.0
4778,11273,580 - 669,9159.0
4781,53788,580 - 669,953251925.0
4782,9273,800 - 850,28285.0
4783,55960,580 - 669,274620.0
4785,64259,580 - 669,7.0
4787,25471,740 - 799,74519576.0
4789,61341,580 - 669,3238816.0
4792,4791,800 - 850,334960.0
4795,1835,670 - 739,417529.0
4800,50401,300 - 579,27108257.0
4801,44335,580 - 669,8900.0
4804,22952,800 - 850,62153353.0
4806,50076,670 - 739,320.0
4812,15699,670 - 739,38066152.0
4818,38733,740 - 799,8159.0
4828,18799,800 - 850,913510274.0
4840,38283,800 - 850,1593424.0
4848,44551,670 - 739,26.0
4857,56367,580 - 669,758488894.0
4860,41513,800 - 850,6613.0
4866,58627,300 - 579,174390.0
4868,53162,740 - 799,1911971.0
4873,43558,670 - 739,43330422.0
4879,51415,670 - 739,331170561.0
4883,9333,300 - 579,62.0
4889,3363,800 - 850,96339.0
4893,30474,580 - 669,719104.0
4895,10713,800 - 850,34.0
4901,27524,580 - 669,191740.0
4902,43441,300 - 579,6.0
4903,34592,740 - 799,2469236.0
4904,1416,580 - 669,4284.0
4908,11363,800 - 850,5.0
4911,21667,740 - 799,2169240.0
4918,54217,740 - 799,9.0
4919,17248,800 - 850,3.0
4921,44780,300 - 579,233186.0
4933,25848,300 - 579,15141.0
4937,33759,670 - 739,826880.0
4938,24373,740 - 799,153.0
4939,43143,800 - 850,517093.0
4941,19889,670 - 739,341512.0
4942,7577,670 - 739,1703812.0
4943,9705,740 - 799,77665582.0
4946,49534,800 - 850,973814.0
4947,33257,800 - 850,4733.0
4949,32232,800 - 850,314308.0
4950,62310,800 - 850,3541739.0
4951,29693,580 - 669,9756256.0
4952,13084,580 - 669,5615.0
4960,65205,800 - 850,16579.0
4964,40567,740 - 799,512056046.0
4967,42119,300 - 579,5.0
4969,48992,300 - 579,809.0
4978,50021,300 - 579,598488171.0
4984,22551,740 - 799,499167286.0
4988,11423,580 - 669,95.0
4993,22193,670 - 739,800.0
4994,36240,740 - 799,1.0
5000,28550,800 - 850,816.0
5001,32963,670 - 739,4920.0
5003,40730,300 - 579,419.0
5006,65110,800 - 850,19.0
5012,62369,580 - 669,4221746.0
5017,44693,300 - 579,565745268.0
5018,15279,740 - 799,771321.0
5036,39383,580 - 669,838856366.0
5040,30137,670 - 739,7.0
5046,60374,580 - 669,97631893.0
5048,41324,800 - 850,151390264.0
5051,21434,300 - 579,6886.0
5053,58176,740 - 799,67.0
5058,12872,300 - 579,575.0
5063,18094,670 - 739,97856.0
5064,8826,800 - 850,3.0
5066,3664,740 - 799,7669.0
5072,3361,580 - 669,101154.0
5078,54974,670 - 739,196125211.0
5079,60802,800 - 850,7.0
5082,43649,800 - 850,730880935.0
5096,1976,740 - 799,4532.0
5097,34885,580 - 669,692545.0
5098,7174,740 - 799,0.0
5106,53177,670 - 739,180065.0
5112,34146,800 - 850,8346234.0
5114,18953,300 - 579,485581.0
5115,62070,800 - 850,51748951.0
5123,12324,670 - 739,86841617.0
5124,37971,580 - 669,583.0
5125,35243,580 - 669,60751941.0
5127,46724,300 - 579,7563.0
5128,1911,300 - 579,779.0
5129,25481,800 - 850,70000.0
5141,19304,800 - 850,3.0
5142,41295,740 - 799,98.0
5146,57376,740 - 799,3488.0
5159,22077,300 - 579,506492.0
5163,9145,800 - 850,49930.0
5164,53187,800 - 850,634234733.0
5165,63577,800 - 850,886517.0
5168,55971,800 - 850,626889.0
5184,22969,300 - 579,387209535.0
5186,65046,800 - 850,42385979.0
5200,60337,580 - 669,18619.0
5201,4010,670 - 739,991695756.0
5207,47266,800 - 850,3.0
5210,49750,670 - 739,92580235.0
5214,62158,580 - 669,35892.0
5216,18221,670 - 739,265.0
5218,61037,300 - 579,875096.0
5219,9165,740 - 799,827780.0
5220,11876,300 - 579,94090688.0
5226,24582,670 - 739,9292.0
5238,8544,300 - 579,21764975.0
5239,25475,800 - 850,1.0
5253,44677,800 - 850,3.0
5254,63538,800 - 850,8465.0
5258,52258,800 - 850,395370.0
5259,39262,300 - 579,24741.0
5260,28574,300 - 579,133998759.0
5261,4411,740 - 799,4202.0
5265,43655,300 - 579,78935954.0
5267,42419,800 - 850,2592.0
5268,33647,740 - 799,24069.0
5270,19756,300 - 579,784.0
5271,61434,580 - 669,500826.0
5273,16984,300 - 579,95679.0
5274,59538,670 - 739,5777.0
5276,30994,740 - 799,91851978.0
5277,10001,300 - 579,4952152.0
5283,49383,580 - 669,0.0
5287,59504,580 - 669,405102.0
5288,27887,800 - 850,66479.0
5289,60802,800 - 850,5288.0
5303,49686,300 - 579,29983.0
5305,20602,300 - 579,544.0
5307,1210,740 - 799,860412.0
5324,21369,740 - 799,99760.0
5325,35752,580 - 669,76581.0
5326,29467,740 - 799,195639.0
5343,35764,740 - 799,414109452.0
5347,59893,670 - 739,109492.0
5352,55491,670 - 739,42.0
5353,52083,800 - 850,3.0
5354,51494,300 - 579,5518.0
5358,40336,800 - 850,31130.0
5363,22719,580 - 669,75263052.0
5364,29075,300 - 579,3823.0
5367,64084,800 - 850,20074894.0
5369,49340,300 - 579,5.0
5376,59427,300 - 579,14.0
5378,54981,800 - 850,42991.0
5382,1485,580 - 669,54089.0
5384,62132,580 - 669,39742697.0
5385,48257,800 - 850,8972648.0
5388,45319,580 - 669,5.0
5408,6857,300 - 579,248456642.0
5414,2270,300 - 579,471940.0
5419,33641,800 - 850,23189820.0
5423,25560,300 - 579,61712.0
5426,4986,580 - 669,174.0
5427,63626,740 - 799,861837.0
5433,18364,300 - 579,11466836.0
5435,21593,740 - 799,7.0
5445,42649,740 - 799,187772.0
5450,53882,670 - 739,8088229.0
5453,29156,580 - 669,7676.0
5454,6602,740 - 799,6223143.0
5458,354,670 - 739,60.0
5459,30889,740 - 799,17879.0
5461,13367,670 - 739,9.0
5469,56686,800 - 850,6795311.0
5470,51458,800 - 850,94106304.0
5474,56114,740 - 799,8145848.0
5475,58522,580 - 669,14.0
5476,14617,670 - 739,78.0
5477,12700,300 - 579,5.0
5480,29733,800 - 850,461725649.0
5481,20725,800 - 850,8407.0
5482,20356,300 - 579,5970.0
5486,42911,300 - 579,736182.0
5489,58278,580 - 669,170.0
5498,10511,300 - 579,5605806.0
5501,6530,800 - 850,9906350.0
5509,33743,740 - 799,99.0
5512,37565,670 - 739,922.0
5513,12097,300 - 579,2336350.0
5516,8898,300 - 579,164138612.0
5518,36516,580 - 669,82128718.0
5525,38922,300 - 579,686.0
5527,4532,580 - 669,443838126.0
5529,40078,670 - 739,7.0
5536,65089,800 - 850,14345778.0
5539,8969,740 - 799,979154757.0
5540,54284,300 - 579,52.0
5541,38397,800 - 850,0.0
5545,45701,300 - 579,372.0
5547,36052,300 - 579,41948.0
5548,35262,300 - 579,748634028.0
5549,45289,670 - 739,8755.0
5551,44270,300 - 579,63390244.0
5553,24450,580 - 669,79223018.0
5554,30321,300 - 579,2304.0
5564,21315,300 - 579,891920.0
5567,47642,300 - 579,22396324.0
5570,1367,300 - 579,291355178.0
5573,48692,300 - 579,9412741.0
5578,39805,580 - 669,847.0
5584,38370,800 - 850,74553986.0
5585,18660,740 - 799,2751.0
5587,27094,670 - 739,24313898.0
5588,23929,300 - 579,6640.0
5590,40298,300 - 579,282.0
5598,40048,300 - 579,908069.0
5599,44539,300 - 579,411445.0
5615,11124,580 - 669,610815262.0
5618,38540,740 - 799,4747262.0
5622,33155,800 - 850,5755.0
5625,9559,800 - 850,51060.0
5626,38651,800 - 850,4059.0
5627,42165,800 - 850,2259.0
5629,16143,580 - 669,689470314.0
5630,9239,800 - 850,614524.0
5631,60472,740 - 799,15.0
5633,54153,670 - 739,4972.0
5640,48814,670 - 739,7481.0
5645,11447,800 - 850,7844.0
5647,62970,300 - 579,66.0
5648,6536,580 - 669,341.0
5664,13582,740 - 799,38.0
5670,46549,740 - 799,641023931.0
5671,57,740 - 799,299162.0
5672,18523,300 - 579,1858197.0
5673,36880,800 - 850,35347514.0
5679,54284,670 - 739,84.0
5683,25330,300 - 579,675553.0
5689,36875,580 - 669,6861448.0
5693,26589,670 - 739,839406.0
5699,58483,580 - 669,6093640.0
5700,42860,740 - 799,9951693.0
5705,52854,300 - 579,1451.0
5706,47641,740 - 799,249524.0
5713,19730,300 - 579,56023.0
5714,4603,740 - 799,60216.0
5715,20094,740 - 799,744.0
5724,44250,300 - 579,13670.0
5731,17381,800 - 850,668976.0
5740,41299,670 - 739,74632.0
5741,14097,580 - 669,1601.0
5746,19283,670 - 739,253135380.0
5749,36806,740 - 799,5004.0
5751,41610,800 - 850,705896960.0
5753,47067,580 - 669,885.0
5766,42686,300 - 579,13.0
5768,56288,740 - 799,21106116.0
5777,44090,740 - 799,62330.0
5786,19749,670 - 739,576299.0
5790,61552,300 - 579,15770131.0
5793,14488,670 - 739,161.0
5803,11873,740 - 799,52.0
5804,12384,580 - 669,607.0
5805,22571,300 - 579,4.0
5806,31187,670 - 739,75384.0
5812,17745,740 - 799,669641.0
5816,8978,800 - 850,1.0
5819,19364,670 - 739,338.0
5834,25030,800 - 850,113.0
5841,8684,580 - 669,182.0
5843,32610,670 - 739,40005732.0
5847,50148,670 - 739,171.0
5852,52845,800 - 850,27564.0
5861,23732,670 - 739,9.0
5866,65079,580 - 669,2250.0
5867,33883,670 - 739,24486.0
5868,4785,740 - 799,73.0
5877,17944,800 - 850,66.0
5882,15974,580 - 669,605771.0
5886,12381,580 - 669,2323.0
5887,16894,580 - 669,3070.0
5888,23360,670 - 739,11047390.0
5897,37577,670 - 739,19.0
5898,34099,670 - 739,466694576.0
5902,2221,800 - 850,21568629.0
5904,58231,740 - 799,19.0
5908,20953,800 - 850,604.0
5917,11905,670 - 739,446891.0
5918,55186,300 - 579,9328.0
5919,28547,670 - 739,0.0
5921,13872,300 - 579,217306457.0
5922,63141,670 - 739,43841250.0
5923,55795,670 - 739,669458735.0
5925,13393,740 - 799,918893539.0
5926,49586,300 - 579,674466.0
5927,19707,670 - 739,7.0
5929,1630,740 - 799,3446881.0
5935,52107,580 - 669,528.0
5939,9548,740 - 799,8962.0
5943,41399,670 - 739,1148.0
5955,26929,300 - 579,92833107.0
5959,23227,800 - 850,1.0
5961,16048,300 - 579,3000917.0
5965,41953,800 - 850,3821852.0
5968,65300,800 - 850,15347342.0
5969,6845,670 - 739,79139.0
5971,15094,580 - 669,54.0
5985,39024,740 - 799,350380.0
5991,4259,740 - 799,20570879.0
6001,859,670 - 739,273951181.0
6003,51183,300 - 579,2206536.0
6006,10806,740 - 799,9510.0
6007,35827,800 - 850,727.0
6010,35309,670 - 739,787665.0
6011,48791,670 - 739,241321.0
6022,51324,800 - 850,1.0
6025,24628,300 - 579,12772662.0
6027,36364,300 - 579,842.0
6030,19452,670 - 739,1373.0
6031,23875,740 - 799,5150.0
6039,56531,300 - 579,74634924.0
6040,8070,740 - 799,26.0
6043,7657,740 - 799,191432216.0
6045,4791,580 - 669,7.0
6047,65151,580 - 669,84945334.0
6053,22925,670 - 739,6187442.0
6058,56653,300 - 579,529929.0
6059,30475,800 - 850,93.0
6061,45238,800 - 850,799.0
6068,25419,800 - 850,6106105.0
6072,10360,300 - 579,361.0
6073,6808,740 - 799,170173.0
6074,6791,670 - 739,44805.0
6075,34044,740 - 799,3.0
6079,1024,300 - 579,852805.0
6090,54004,300 - 579,3.0
6094,38998,800 - 850,30.0
6097,41893,740 - 799,64.0
6101,18042,800 - 850,9.0
6106,1856,300 - 579,455.0
6115,17342,580 - 669,96.0
6123,39380,740 - 799,1402322.0
6127,6621,800 - 850,236.0
6138,6831,740 - 799,72981.0
6140,2973,300 - 579,2.0
6144,52582,800 - 850,951232938.0
6151,50088,740 - 799,76002.0
6152,22302,740 - 799,1593476.0
6156,11725,580 - 669,5007.0
6160,29028,800 - 850,238.0
6165,26475,580 - 669,80637.0
6172,8973,800 - 850,719518.0
6173,50466,300 - 579,362108.0
6187,35306,670 - 739,956567.0
6189,55311,670 - 739,60242.0
6192,58592,740 - 799,4880.0
6193,21394,670 - 739,867277.0
6196,39589,800 - 850,67746.0
6204,4571,800 - 850,439572835.0
6207,58687,580 - 669,33358.0
6211,23541,800 - 850,810754.0
6213,40960,300 - 579,59320138.0
6217,23400,740 - 799,1.0
6225,64452,580 - 669,45406180.0
6245,11841,800 - 850,0.0
6248,29057,800 - 850,93.0
6256,34574,580 - 669,8352.0
6261,3242,580 - 669,80.0
