transaction_id,account_id,transaction_type,amount,transaction_date
4033,39603,Financial,439.0,2001-11-03
4045,64471,Credit,9.0,1976-12-15
4047,28235,Payment ,19586.0,1981-08-06
4057,64641,Wire,3680.0,1995-10-19
4074,28917,Financial,7.0,1980-02-19
4077,57367,Purchase,51684681.0,2006-06-04
4090,63845,Investment,679477.0,2000-09-06
4107,50270,Purchase,9603.0,2013-04-15
4111,18468,Subscription,355723.0,1998-03-10
4113,471,Purchase,3167.0,1996-07-19
4118,19836,Purchase,6673422.0,1995-02-05
4127,36305,Payment ,391406968.0,2016-10-01
4131,49700,Financial,41.0,1986-10-07
4135,37546,Purchase,503605989.0,2008-06-23
4139,59407,Payment ,6673.0,1993-02-25
4144,59653,Financial,5.0,2002-08-25
4147,64407,Payment ,462.0,2014-03-05
4159,64515,Payment ,1896.0,1972-04-25
4160,41419,Subscription,983115.0,1970-03-14
4172,43439,Wire,0.0,2020-03-29
4174,25278,Investment,80278.0,1982-04-20
4175,45966,Financial,765.0,1987-06-15
4179,36418,Online,181.0,1998-08-20
4186,41724,Investment,14.0,1986-10-13
4190,6975,Payment ,2863232.0,2020-08-16
4191,13720,Wire,339024.0,2006-05-23
4195,12869,Financial,25.0,2013-05-24
4197,2024,Purchase,99.0,1998-01-27
4200,11260,Payment ,55261190.0,1982-03-04
4208,28859,Financial,92630.0,2014-07-25
4211,44469,Purchase,42058483.0,2022-01-31
4220,50316,Financial,9572464.0,2021-07-12
4248,32821,Payment ,76.0,2021-02-01
4268,35262,Payment ,14261245.0,1974-06-14
4274,48374,Investment,673.0,1972-02-10
4277,21358,Payment ,53.0,1989-12-16
4281,60,Financial,9.0,1999-03-31
4288,29955,Financial,346042.0,2006-03-13
4293,54757,Purchase,988548.0,1995-10-03
4302,40812,Financial,3.0,1984-02-24
4304,28362,Payment ,782901178.0,2002-05-29
4308,23215,Subscription,35.0,2016-06-29
4312,61323,Financial,283.0,1991-09-28
4332,13358,Financial,624309.0,2010-08-09
4337,54984,Credit,24608818.0,1973-07-21
4338,36581,Purchase,683390.0,1996-05-08
4352,47646,Financial,269.0,1985-10-28
4358,32922,Financial,6.0,1974-12-17
4378,17282,Credit,690230.0,2020-02-28
4386,38332,Online,190.0,1983-02-11
4390,8131,Purchase,6293604.0,2015-11-16
4393,33831,Payment ,816497832.0,2018-09-01
4399,34309,Financial,9891.0,2014-10-21
4411,44690,Purchase,7263.0,2013-09-19
4413,19813,Wire,68322489.0,1986-04-25
4429,59288,Payment ,9.0,1979-02-03
4437,11355,Financial,1.0,1998-08-17
4443,38227,Subscription,62.0,1992-10-07
4451,23417,Wire,327.0,2007-01-15
4456,54180,Subscription,554.0,1977-03-06
4472,56458,Online,2.0,1983-09-13
4473,21932,Investment,6.0,1996-12-28
4474,50449,Wire,38665216.0,1999-07-04
4493,41098,Payment ,0.0,2000-09-06
4497,10801,Credit,7.0,1990-01-03
4504,30364,Subscription,355.0,1977-02-12
4505,25883,Credit,28992416.0,1988-02-07
4508,43836,Financial,16717.0,2023-09-17
4511,20555,Payment ,32.0,1982-08-05
4512,52019,Wire,2.0,1982-12-20
4525,9147,Subscription,1145867.0,1982-03-28
4528,43161,Credit,993.0,2003-10-05
4529,54524,Financial,9.0,1990-03-17
4532,7511,Payment ,6369.0,2003-06-11
4534,56163,Subscription,926533.0,2004-10-28
4537,38382,Investment,876.0,1980-09-06
4546,55341,Online,820.0,1986-10-27
4550,26821,Wire,54191.0,2003-04-18
4561,4885,Subscription,2184034.0,1986-05-09
4572,14954,Subscription,213330807.0,1988-04-26
4574,4586,Purchase,94798.0,1972-08-24
4581,16993,Wire,38.0,1972-06-08
4583,42117,Credit,4377.0,2006-08-09
4588,20538,Subscription,52511496.0,1974-12-01
4590,46072,Online,25.0,1971-09-18
4592,22084,Online,75.0,1976-10-07
4608,63150,Financial,9843.0,2002-06-23
4614,18386,Wire,9603808.0,2019-05-27
4621,12084,Purchase,8.0,1994-08-03
4641,52411,Payment ,73758.0,1999-11-23
4642,9095,Purchase,4254.0,1981-06-14
4647,13221,Credit,593.0,1999-10-27
4669,20208,Purchase,462.0,1987-04-21
4680,28886,Online,29338289.0,1990-08-29
4685,25555,Online,0.0,1995-06-23
4693,22227,Investment,5756.0,1988-10-20
4694,53534,Investment,31685.0,2015-01-21
4702,53602,Credit,36712936.0,2015-04-20
4709,61351,Investment,99007.0,1984-11-10
4714,50420,Purchase,4.0,2007-09-01
4715,6894,Wire,968515.0,2008-12-13
4717,55403,Wire,830.0,2016-08-26
4720,36576,Credit,89122.0,2007-12-20
4724,37903,Financial,1.0,2013-07-09
4727,53473,Wire,2515.0,2010-03-10
4731,13509,Subscription,18.0,1985-05-06
4735,57066,Online,918150.0,2008-08-22
4739,6800,Online,632781.0,1979-09-25
4742,52487,Payment ,45873.0,2002-11-03
4746,6752,Credit,5.0,2003-01-19
4757,11118,Payment ,50.0,2023-07-09
4763,55794,Subscription,2871.0,2010-12-03
4776,17723,Payment ,27879.0,1973-03-20
4800,55300,Investment,32.0,1973-06-19
4801,1427,Financial,50092.0,2009-04-24
4803,13733,Investment,9286.0,2004-09-30
4813,688,Investment,93185006.0,2003-04-15
4823,58607,Credit,302862872.0,1990-01-20
4829,19765,Financial,1766533.0,1990-08-14
4831,24851,Purchase,745056716.0,2011-07-13
4834,27879,Financial,9083093.0,2018-11-12
4843,7101,Payment ,59.0,2003-12-26
4846,40387,Purchase,274937.0,1976-11-21
4849,18512,Purchase,927630.0,1995-08-07
4863,53372,Purchase,82104145.0,2000-04-24
4866,15792,Subscription,935402582.0,1973-11-04
4872,20518,Credit,8717830.0,1983-10-28
4876,29477,Investment,512079938.0,1992-11-12
4877,22068,Subscription,9235444.0,1992-01-18
4886,18597,Investment,13.0,1974-02-18
4888,20133,Payment ,643747.0,2011-06-14
4904,45771,Wire,0.0,1992-07-10
4908,11735,Purchase,585840.0,1978-03-27
4930,40039,Wire,3131946.0,2013-09-24
4932,27708,Online,997170423.0,1981-02-20
4934,28114,Subscription,333746.0,1973-09-28
4940,2594,Purchase,40760.0,2004-05-02
4951,18411,Financial,92029.0,2023-11-14
4974,41516,Wire,87.0,1997-01-31
4976,43117,Financial,86335242.0,2005-08-19
4990,46190,Financial,42.0,2013-08-16
4992,18858,Credit,187661.0,1982-08-01
4993,63754,Wire,3991.0,2009-11-03
4999,32391,Online,4.0,1992-07-10
5006,40161,Subscription,82537.0,1985-08-27
5009,54604,Payment ,63647129.0,2004-07-29
5020,14133,Financial,4600234.0,1981-09-30
5024,38557,Investment,2.0,1990-06-03
5028,19502,Subscription,35201982.0,2011-05-26
5029,6981,Subscription,482451480.0,2008-03-01
5041,5962,Credit,10.0,1972-09-17
5042,5577,Purchase,2290462.0,2021-08-11
5045,43676,Online,3811374.0,2014-04-18
5050,10365,Subscription,812965129.0,2018-10-16
5063,53031,Subscription,320728.0,2003-07-19
5070,16961,Financial,9.0,2001-03-15
5071,3837,Payment ,102.0,2006-01-07
5077,44936,Purchase,712847343.0,2001-08-18
5086,5384,Credit,5781.0,1995-11-05
5088,57895,Purchase,541.0,1985-10-28
5089,42437,Purchase,0.0,1996-11-13
5090,61605,Financial,1.0,1977-08-01
5102,52757,Subscription,4348.0,2008-04-09
5105,39493,Online,7818.0,2015-12-27
5120,54312,Online,831171.0,1992-09-01
5125,13047,Wire,30955054.0,1996-11-05
5131,17966,Investment,943.0,2003-04-01
5136,45939,Financial,15452.0,1971-11-22
5147,41308,Subscription,519.0,2019-01-15
5150,1704,Online,56209251.0,2016-09-21
5154,34730,Purchase,3306808.0,2010-05-12
5164,21717,Online,51357.0,2016-07-13
5178,43752,Online,7578.0,1991-11-20
5179,7130,Online,24039.0,1973-08-24
5180,60136,Financial,22609381.0,1982-09-16
5185,2172,Investment,371.0,2013-06-05
5192,60501,Investment,93.0,1994-08-20
5214,29428,Purchase,4070.0,2005-10-02
5217,1178,Subscription,6.0,1990-02-23
5221,13156,Purchase,69.0,1989-11-04
5224,21236,Credit,278687408.0,2015-07-09
5228,32434,Subscription,132329.0,1973-02-03
5232,62619,Payment ,57.0,1995-12-25
5234,10078,Online,1.0,2008-03-24
5237,22914,Purchase,8.0,2002-11-04
5238,41662,Wire,43304717.0,1992-01-26
5242,2788,Purchase,8842.0,2016-10-08
5248,9768,Credit,42542.0,1979-06-12
5253,18714,Financial,27.0,1981-08-10
5257,49632,Purchase,7049155.0,2002-10-16
5260,15487,Investment,2681206.0,1999-01-17
5264,8071,Investment,46232.0,1971-01-10
5284,1837,Purchase,50633317.0,2002-11-02
5294,19770,Purchase,204096583.0,2011-03-05
5296,60717,Subscription,285.0,1985-09-26
5300,34431,Payment ,828.0,1971-04-29
5303,45146,Investment,571476003.0,1997-08-01
5306,59615,Payment ,11.0,1970-09-22
5317,60607,Financial,59876100.0,2007-05-17
5325,14993,Payment ,998.0,2001-08-24
5327,50068,Financial,582912.0,2006-04-07
5329,17884,Payment ,851959935.0,1995-10-31
5336,57372,Credit,67109160.0,2023-08-26
5356,51163,Online,7.0,1980-04-07
5362,14240,Credit,463.0,1994-07-07
5369,30690,Wire,37753794.0,1994-08-09
5371,11739,Online,6110.0,2020-11-27
5380,53056,Investment,292513944.0,1991-08-21
5387,5092,Subscription,2.0,1975-08-05
5392,22993,Subscription,224663828.0,2014-02-22
5397,6435,Investment,872.0,1978-08-22
5401,58563,Purchase,134291.0,1999-03-17
5403,6635,Payment ,23105199.0,2016-05-17
5410,31836,Subscription,31544398.0,1988-04-28
5424,6127,Payment ,7699921.0,2014-09-05
5426,51786,Investment,4.0,1994-05-01
5436,22014,Wire,26.0,1985-05-10
5440,61928,Wire,4925.0,1994-02-07
5443,40112,Subscription,24.0,1980-06-03
5449,39413,Payment ,63.0,1975-06-19
5459,20530,Payment ,5.0,2004-07-10
5463,52898,Online,55309.0,2021-03-22
5477,31611,Investment,514537829.0,1981-01-22
5488,6782,Credit,6126.0,2011-09-30
5492,64276,Wire,566.0,1994-12-23
5499,50861,Wire,418127642.0,2010-01-11
5501,33013,Financial,5067.0,2013-02-21
5502,21604,Subscription,100437.0,2004-05-07
5506,23927,Credit,3002789.0,1988-12-16
5514,48404,Subscription,63850.0,1980-11-17
5521,39979,Wire,45224.0,1987-01-23
5522,4564,Financial,3.0,1992-07-17
5524,37577,Financial,53057435.0,2008-10-06
5535,63720,Investment,5.0,2001-08-04
5536,37941,Payment ,438344.0,2009-03-23
5545,58656,Credit,6.0,1991-11-01
5550,7130,Subscription,95.0,1990-04-08
5551,59160,Subscription,8.0,2007-06-26
5554,1893,Online,862663.0,1978-08-11
5568,51081,Credit,811977191.0,1985-12-23
5572,15359,Financial,695684814.0,1991-03-05
5581,42204,Financial,220.0,2015-05-26
5586,6404,Financial,8.0,2006-07-19
5588,27407,Online,273870126.0,1970-10-11
5593,42013,Purchase,6.0,1971-07-28
5594,32964,Financial,78.0,1990-08-28
5622,44193,Payment ,53571941.0,1983-03-07
5624,53897,Purchase,263168.0,1984-04-18
5644,59735,Wire,167.0,1980-06-27
5658,10819,Payment ,919077514.0,1989-09-06
5669,33381,Investment,3377564.0,1991-02-16
5674,45626,Investment,40.0,2003-02-27
5676,40995,Financial,59.0,2022-05-12
5679,8039,Subscription,915164.0,1991-01-13
5700,38819,Wire,3275.0,2018-08-09
5725,52683,Subscription,1.0,1981-11-03
5729,54409,Financial,7.0,2006-05-19
5731,24658,Subscription,90491.0,1999-08-05
5737,35422,Financial,2436.0,1989-07-04
5739,34522,Subscription,737.0,1986-07-07
5747,32557,Subscription,7.0,2014-05-02
5751,63092,Online,200.0,1981-12-22
5762,46655,Wire,2460.0,1982-09-20
5787,41111,Payment ,96054256.0,1995-06-06
5800,10218,Online,83.0,2002-06-09
5802,63394,Investment,1422.0,1987-05-11
5803,28955,Subscription,694588663.0,1987-01-23
5826,2137,Online,6701.0,1985-10-13
5839,43103,Payment ,912.0,2014-12-11
5848,22149,Payment ,405.0,1984-12-29
5850,5170,Payment ,15484.0,1986-04-12
5856,21200,Wire,73.0,1998-01-15
5859,20660,Wire,77221.0,1974-08-16
5860,28470,Investment,60680.0,1999-01-29
5869,45558,Online,346960266.0,2011-08-01
5877,5713,Credit,6.0,2019-04-23
5879,41359,Online,48.0,1999-08-24
5881,24510,Subscription,62266.0,2008-05-18
5888,47462,Purchase,722136.0,1983-02-12
5907,62686,Online,1.0,1999-05-23
5910,59777,Investment,3959836.0,1987-01-30
5937,46123,Financial,28478.0,2003-08-22
5951,13348,Financial,747900.0,1972-09-09
5962,45258,Online,186.0,1973-09-05
5968,57830,Financial,215.0,1997-11-02
5972,4479,Payment ,348.0,1987-07-18
6003,29039,Credit,69107.0,2021-01-10
6004,57050,Purchase,63.0,1996-10-04
6018,25341,Payment ,673445.0,2006-09-20
6021,37981,Investment,28201809.0,2016-05-01
6022,2937,Purchase,22.0,2005-08-09
6026,9621,Credit,2988.0,2017-03-11
6037,21358,Payment ,1.0,1999-03-04
6052,53015,Purchase,721820.0,2022-06-03
6055,30517,Online,18.0,1989-12-22
6056,13351,Purchase,4604321.0,2004-09-19
6058,60757,Wire,724891369.0,2019-03-31
6071,61752,Subscription,82002201.0,2008-09-22
6074,11039,Online,371136.0,2004-11-09
6081,1591,Credit,29543628.0,2020-10-01
6091,58650,Investment,281284.0,1980-01-18
6095,2351,Investment,10883467.0,1989-01-09
6098,34431,Wire,2145791.0,1978-01-15
6104,29368,Wire,217616619.0,2012-05-10
6109,25821,Online,933701460.0,1997-01-31
6110,43903,Financial,100171037.0,1973-01-10
6112,46001,Investment,99454.0,2014-01-08
6116,34784,Purchase,156117.0,1998-11-08
6119,38494,Wire,517377.0,2008-07-02
6140,45117,Subscription,9884.0,2013-08-03
6154,1608,Purchase,17144302.0,2018-05-05
6155,45344,Payment ,5.0,2021-02-18
6159,23366,Investment,673701377.0,1983-02-03
6160,33974,Credit,9100370.0,1992-01-17
6163,7833,Financial,458157.0,2015-10-11
6174,35964,Wire,0.0,1970-01-31
6185,29663,Online,26.0,1998-05-01
6191,17616,Credit,79.0,1985-01-26
6192,55494,Financial,22845.0,1974-03-05
6210,33183,Payment ,579.0,2019-02-20
6211,56622,Online,492.0,1983-09-25
6216,60160,Investment,134672686.0,1972-06-06
6218,50093,Online,263447647.0,1988-12-09
6229,59283,Purchase,473.0,2022-09-09
6231,55314,Wire,9.0,1975-12-08
6240,20774,Wire,4174.0,2014-08-30
6249,32903,Purchase,78895.0,2006-09-21
6255,7025,Wire,8.0,1996-04-18
6261,25725,Payment ,4.0,1972-10-06
6263,28420,Investment,81.0,2015-04-10
6277,19622,Investment,5.0,1993-06-30
6285,52819,Wire,68.0,1979-01-01
6294,48276,Subscription,64702.0,1991-11-08
6304,62991,Purchase,9.0,1986-06-26
6310,44443,Payment ,57752.0,1984-10-19
6316,45888,Subscription,5.0,1979-07-05
6319,47741,Payment ,51.0,2015-07-18
6323,5968,Wire,754.0,2002-06-21
6328,5443,Payment ,25308.0,2001-06-22
6330,12693,Wire,285947607.0,1970-09-13
6335,11491,Payment ,28633.0,1975-12-16
6342,14312,Wire,7.0,1978-08-20
6347,16306,Wire,60.0,1970-08-24
6357,49869,Subscription,7879315.0,2011-04-10
6358,38624,Online,8.0,1994-01-16
6362,11369,Purchase,63.0,1970-03-01
6368,61503,Investment,5391587.0,1984-06-24
6376,37611,Subscription,7512058.0,2017-06-13
6379,21218,Payment ,2.0,2019-09-14
6380,28864,Subscription,84521.0,2010-01-11
6385,15498,Wire,6114456.0,1979-03-09
6388,31168,Wire,244.0,2001-05-21
6393,49754,Credit,7873275.0,1994-07-26
6394,20662,Financial,872538264.0,2014-06-06
6395,59770,Investment,500527068.0,1972-08-01
6400,29763,Investment,141.0,1970-03-18
6401,47179,Investment,293.0,1975-05-11
6406,52762,Credit,339065988.0,1998-02-04
6408,16210,Subscription,8895918.0,1986-02-06
6417,24886,Financial,58813687.0,2007-11-20
6440,37888,Investment,50535840.0,1982-03-30
6450,33632,Financial,1.0,1994-05-27
6451,4031,Online,2576282.0,1989-12-08
6462,17572,Subscription,290457143.0,2013-06-28
6472,27565,Subscription,323.0,2006-11-18
6473,29954,Purchase,100343252.0,1994-08-12
6477,39724,Payment ,666180260.0,2005-12-17
6488,18528,Investment,34.0,2001-09-07
6500,45848,Wire,843286.0,1998-04-16
6505,64983,Online,781.0,2013-11-13
6512,9102,Purchase,4.0,2001-10-21
6528,53792,Investment,839.0,1996-06-17
6530,37354,Purchase,117.0,1972-01-25
6532,51001,Subscription,46.0,2000-07-01
6543,42172,Financial,922.0,1979-12-19
6545,4455,Online,554.0,1989-12-27
6552,32846,Financial,5636.0,1977-02-20
6574,8796,Online,4743315.0,1974-04-04
6575,23846,Investment,49.0,1993-02-15
6577,27309,Investment,74408764.0,1993-02-23
6579,62853,Credit,466481.0,1974-11-13
6581,50365,Credit,5624.0,2012-08-01
6584,4874,Financial,393.0,1995-11-28
6591,38001,Credit,387239.0,1977-06-04
6593,63826,Wire,9112.0,2019-07-04
6640,33977,Purchase,6.0,1996-06-03
6641,32560,Credit,878284703.0,1984-10-02
6644,15018,Payment ,33857502.0,1986-02-27
6649,57391,Subscription,75488888.0,1975-11-17
6656,13925,Wire,47.0,1988-09-11
6659,8542,Subscription,364404.0,2013-09-08
6679,34256,Investment,2614.0,2018-04-05
6686,7199,Online,9754.0,1977-04-17
6694,46542,Financial,215.0,1999-11-24
6706,12254,Financial,57527417.0,2005-09-14
6715,27742,Investment,5087105.0,1995-01-16
6730,46566,Wire,965122.0,1991-01-21
6731,59914,Purchase,1.0,1991-11-12
6738,25793,Online,404765.0,2020-06-08
6739,3848,Investment,758.0,2023-02-12
6745,15984,Online,51.0,1984-12-07
6749,19964,Subscription,730756089.0,1971-03-14
6751,12733,Wire,40780.0,2016-08-06
6755,5413,Financial,108952354.0,2008-03-14
6772,46253,Financial,80531.0,1993-03-17
6775,17821,Wire,66758.0,2003-10-01
6776,54943,Online,3945764.0,2007-08-28
6788,46746,Credit,6.0,2014-07-02
6794,60352,Payment ,950444292.0,1990-07-20
6811,63937,Online,7750991.0,1980-02-02
6821,58591,Online,0.0,1980-05-07
6826,9254,Online,2686386.0,1984-03-30
6836,33144,Wire,677.0,1998-11-12
6846,21573,Investment,110.0,1986-03-23
6847,8875,Online,39290655.0,1997-11-11
6850,34089,Purchase,874755983.0,2008-04-07
6851,15355,Online,433.0,1971-09-20
6856,64805,Investment,379.0,1985-12-30
6859,9667,Investment,197.0,1979-08-16
6861,1198,Credit,3.0,2023-11-01
6870,64764,Credit,6891.0,2019-10-31
6877,30324,Financial,85725.0,2004-01-20
6878,55423,Credit,85865983.0,1987-09-02
6887,16806,Online,9.0,1989-01-07
6895,45350,Wire,943.0,2002-10-11
6900,5510,Credit,436.0,2010-11-06
6919,9044,Credit,495.0,1985-06-17
6926,26734,Purchase,23137.0,1982-02-12
6927,46208,Wire,512592654.0,1986-06-03
6932,63510,Purchase,6825900.0,1997-12-11
6948,41532,Purchase,5839.0,2019-10-01
6956,20248,Purchase,1385.0,1975-02-18
6976,21717,Online,22.0,2004-09-08
6978,35608,Wire,82.0,1970-12-21
6979,42099,Financial,370904.0,2003-01-09
6987,46506,Financial,77712.0,1998-06-08
6990,21760,Credit,431140392.0,1979-07-10
6991,60883,Online,3767.0,2015-03-12
6995,45438,Online,68.0,1971-11-24
6997,43371,Credit,318.0,1998-01-22
6998,23854,Subscription,432.0,2020-04-16
7013,35529,Wire,13.0,2016-11-06
7017,20219,Financial,941877846.0,2015-10-09
7025,60510,Credit,547.0,2020-07-12
7026,13570,Wire,914499596.0,2009-08-27
7028,20011,Payment ,47655437.0,2003-04-16
7029,47350,Online,47186027.0,1973-06-19
7032,33689,Credit,9812168.0,2002-03-10
7033,63426,Purchase,2931169.0,1990-12-10
7036,36159,Financial,174253724.0,1985-03-13
7041,2854,Wire,43085.0,1974-12-06
7045,41921,Purchase,879647.0,1974-11-18
7054,44495,Wire,61205.0,1992-04-02
7055,31930,Subscription,959.0,2022-12-30
7056,112,Subscription,25.0,1998-08-08
7058,3164,Investment,46901.0,2020-02-28
7062,17988,Purchase,534194.0,2004-11-22
7076,42013,Financial,7007071.0,1970-09-20
7087,65451,Wire,94.0,2018-10-19
7092,41200,Financial,682283.0,1974-02-21
7099,43653,Subscription,8249553.0,2019-02-06
7101,3982,Wire,7.0,1987-11-21
7105,19032,Financial,45.0,2001-08-30
7110,41727,Purchase,9032.0,1990-02-03
7114,49869,Purchase,18.0,1997-01-30
7116,37024,Payment ,15150980.0,2005-12-17
7119,30614,Investment,2383508.0,2008-11-17
7121,62340,Investment,700659.0,2009-12-10
7123,35829,Financial,2807905.0,1973-02-05
7124,53839,Wire,699.0,1992-01-28
7131,52593,Payment ,95825350.0,2019-08-27
7132,30727,Payment ,871.0,1989-11-18
7149,31715,Financial,4.0,1976-01-23
7163,43685,Purchase,920.0,2007-04-06
7166,39665,Purchase,391375073.0,1990-05-05
7172,38045,Subscription,4073834.0,1982-12-27
7178,56315,Wire,3124926.0,2007-07-26
7179,59795,Investment,68.0,1977-06-11
7199,22934,Payment ,2.0,2003-04-16
7201,42628,Payment ,1.0,2022-06-01
7206,2272,Financial,1.0,2006-09-25
7207,39630,Wire,5.0,1984-04-03
7214,50525,Subscription,662974156.0,1998-03-27
7218,16192,Purchase,48.0,1970-01-03
7227,41826,Payment ,1730509.0,1973-10-13
7259,10769,Credit,81313.0,1985-08-03
7264,65511,Financial,8.0,2005-12-13
7273,18162,Online,6661054.0,1973-05-04
7274,37165,Investment,31.0,1997-03-07
7277,794,Credit,719.0,2017-09-14
7279,16598,Investment,9022.0,1987-09-18
7280,41077,Credit,54.0,1980-03-21
7291,40341,Financial,86.0,1997-03-15
7293,56071,Financial,808557879.0,1998-01-08
7301,42766,Credit,6.0,1979-11-27
7305,12930,Investment,21219949.0,2016-01-03
7306,21926,Online,85610660.0,1988-02-10
7309,4364,Payment ,369338.0,2021-01-08
7334,51383,Credit,29165537.0,1989-09-20
7340,876,Wire,28.0,2012-08-25
7343,30291,Payment ,9087254.0,2010-06-28
7344,51309,Online,334362489.0,1991-01-16
7357,60762,Purchase,218848568.0,2007-02-16
7358,64180,Investment,3.0,1985-04-19
7359,1738,Investment,1197147.0,1983-06-03
7361,54620,Investment,56983.0,1986-05-31
7369,53353,Financial,33.0,1997-10-16
7380,39446,Investment,91968407.0,1991-04-20
7412,33148,Financial,846749123.0,1979-05-21
7421,46492,Payment ,60590.0,1983-09-14
7422,60464,Purchase,644.0,1988-11-01
7426,46417,Investment,4274192.0,2012-04-29
7439,7149,Wire,41.0,1971-11-15
7442,23003,Subscription,255297372.0,1978-12-18
7445,52294,Wire,69911.0,1991-01-08
7448,21998,Wire,1866.0,2020-12-30
7455,9483,Credit,21.0,2023-04-30
7457,15272,Wire,58663.0,2010-12-01
7463,31907,Purchase,4196892.0,1989-01-20
7486,6219,Online,26673.0,1989-02-28
7492,36262,Payment ,3845.0,2006-07-17
7495,41083,Credit,18231442.0,2013-07-15
7500,663,Payment ,11843.0,1993-09-10
7512,12577,Financial,651.0,2020-01-26
7514,2537,Online,2536331.0,2010-06-18
7515,7919,Financial,6931327.0,2003-07-03
7517,21377,Financial,684353.0,2010-09-28
7518,61615,Payment ,45835831.0,1996-07-27
7521,14435,Subscription,32.0,2012-05-23
7522,24218,Wire,589261.0,1973-12-29
7529,46,Investment,9867784.0,1999-02-04
7546,21776,Financial,418.0,2018-06-25
7552,46430,Financial,395.0,2019-10-01
7556,29691,Online,76601.0,1996-05-07
7561,37692,Wire,246193557.0,1976-12-01
7566,16682,Subscription,1.0,2004-05-07
